1541	2340	60
1542	2350	60
1543	2355	60	g
1544	2330	55	g
1545	2335	55
1546	2340	55
1547	2345	55	g
1548	2350	55	g
1549	2355	55	g
1550	2330	50	g
1551	2335	50	g
1552	2340	50	g
1553	2345	50	g
1554	2350	50	g
1555	2355	50	g
1556	2330	45	g
1557	2335	45	g
1558	2340	45	g
1559	2345	45	g
1560	2350	45	g
1561	2355	45	g
1562	2330	40	g
1563	2335	40	g
1564	2340	40	g
1565	2345	40	g
1566	2350	40
1567	2355	40
1568	2330	35
1569	2335	35	g
1570	2340	35	g
1571	2345	35	g
1572	2350	35	g
1573	2355	35
# 17:30 hr quickie group (complete)
1574	1735	30	g
1575	1740	30
1576	1750	30	g
1577	1755	30
1578	1730	25	g
1579	1735	25
1580	1740	25	g
1581	1745	25	g
1582	1750	25	g
1583	1755	25	g
1584	1730	20	g
1585	1735	20	g
1586	1740	20
1587	1745	20	g
1588	1750	20	g
1589	1755	20	g
1590	1730	15
1591	1735	15	g
1592	1740	15	g
1593	1745	15	g
1594	1750	15	g
1595	1755	15	g
1596	1730	10	g
1597	1735	10	g
1598	1740	10	g
1599	1745	10
1600	1750	10
1601	1755	10	g
1602	1730	5	g
1603	1735	5	g
1604	1740	5	g
1605	1745	5	g
1606	1750	5
1607	1755	5	g
# 18:00 hr quickie group (complete)
1608	1805	30	g
1609	1810	30	g
1610	1820	30	g
1611	1825	30	g
1612	1800	25
1613	1805	25	g
1614	1810	25	g
1615	1815	25	g
1616	1820	25	g
1617	1825	25	g
1618	1800	20	g
1619	1805	20	g
1620	1810	20	g
1621	1815	20	g
1622	1820	20	g
1623	1825	20	g
1624	1800	15
1625	1805	15	g
1626	1810	15
1627	1815	15
1628	1820	15	g
1629	1825	15	g
1630	1800	10
1631	1805	10	g
1632	1810	10	g
1633	1815	10	g
1634	1820	10
1635	1825	10	g
1636	1800	5
1637	1805	5	g
1638	1810	5	g
1639	1815	5
1640	1820	5	g
1641	1825	5	g
# 18:30 hr quickie group (complete)
1642	1835	30	g
1643	1840	30	g
1644	1850	30
1645	1855	30	g
1646	1830	25	g
1647	1835	25
1648	1840	25	g
1649	1845	25	g
1650	1850	25	g
1651	1855	25	g
1652	1830	20	g
1653	1835	20	g
1654	1840	20	g
1655	1845	20	g
1656	1850	20	g
1657	1855	20	g
1658	1830	15	g
1659	1835	15	g
1660	1840	15	g
1661	1845	15	g
1662	1850	15	g
1663	1855	15	g
1664	1830	10	g
1665	1835	10	g
1666	1840	10	g
1667	1845	10	g
1668	1850	10	g
1669	1855	10	g
1670	1830	5
1671	1835	5	g
1672	1840	5	g
1673	1845	5	g
1674	1850	5	g
1675	1855	5	g
# 19:00 hr quickie group (complete)
1676	1905	30	g
1677	1910	30	g
1678	1920	30
1679	1925	30	g
1680	1900	25	g
1681	1905	25	g
1682	1910	25	g
1683	1915	25	g
1684	1920	25	g
1685	1925	25	g
1686	1900	20
1687	1905	20	g
1688	1910	20	g
1689	1915	20	g
1690	1920	20	g
1691	1925	20	g
1692	1900	15
1693	1905	15	g
1694	1910	15	g
1695	1915	15	g
1696	1920	15	g
1697	1925	15	g
1698	1900	10	g
1699	1905	10	g
1700	1910	10	g
1701	1915	10	g
1702	1920	10	g
1703	1925	10	g
1704	1900	5	g
1705	1905	5	g
1706	1910	5	g
1707	1915	5	g
1708	1920	5	g
1709	1925	5	g
# 19:30 hr quickie group (complete)
1710	1935	30	g
1711	1940	30	g
1712	1950	30	g
1713	1955	30	g
1714	1930	25	g
1715	1935	25	g
1716	1940	25	g
1717	1945	25	g
1718	1950	25	g
1719	1955	25	g
1720	1930	20	g
1721	1935	20	g
1722	1940	20
1723	1945	20	g
1724	1950	20	g
1725	1955	20	g
1726	1930	15	g
1727	1935	15	g
1728	1940	15	g
1729	1945	15
1730	1950	15	g
1731	1955	15	g
1732	1930	10	g
1733	1935	10	g
1734	1940	10	g
1735	1945	10	g
1736	1950	10
1737	1955	10	g
1738	1930	5	g
1739	1935	5	g
1740	1940	5	g
1741	1945	5	g
1742	1950	5	g
1743	1955	5	g
# 20:00 hr quickie group (complete)
1744	2005	30
1745	2010	30	g
1746	2020	30
1747	2025	30	g
1748	2000	25	g
1749	2005	25	g
1750	2010	25	g
1751	2015	25	g
1752	2020	25	g
1753	2025	25	g
1754	2000	20	g
1755	2005	20	g
1756	2010	20	g
1757	2015	20	g
1758	2020	20	g
1759	2025	20	g
1760	2000	15	g
1761	2005	15	g
1762	2010	15	g
1763	2015	15	g
1764	2020	15	g
1765	2025	15	g
1766	2000	10	g
1767	2005	10	g
1768	2010	10	g
1769	2015	10	g
1770	2020	10	g
1771	2025	10	g
1772	2000	5	g
1773	2005	5	g
1774	2010	5	g
1775	2015	5	g
1776	2020	5	g
1777	2025	5	g
# 20:30 hr quickie group (complete)
1778	2035	30	g
1779	2040	30	g
1780	2050	30	g
1781	2055	30
1782	2030	25
1783	2035	25	g
1784	2040	25	g
1785	2045	25	g
1786	2050	25	g
1787	2055	25	g
1788	2030	20	g
1789	2035	20	g
1790	2040	20	g
1791	2045	20	g
1792	2050	20	g
1793	2055	20	g
1794	2030	15	g
1795	2035	15	g
1796	2040	15	g
1797	2045	15	g
1798	2050	15
1799	2055	15	g
1800	2030	10	g
1801	2035	10	g
1802	2040	10	g
1803	2045	10	g
1804	2050	10
1805	2055	10	g
1806	2030	5	g
1807	2035	5	g
1808	2040	5	g
1809	2045	5	g
1810	2050	5	g
1811	2055	5	g
# 21:00 hr quickie group (complete)
1812	2105	30	g
1813	2110	30	g
1814	2120	30	g
1815	2125	30	g
1816	2100	25
1817	2105	25	g
1818	2110	25	g
1819	2115	25	g
1820	2120	25	g
1821	2125	25	g
1822	2100	20	g
1823	2105	20
1824	2110	20
1825	2115	20	g
1826	2120	20	g
1827	2125	20	g
1828	2100	15	g
1829	2105	15	g
1830	2110	15	g
1831	2115	15	g
1832	2120	15	g
1833	2125	15	g
1834	2100	10	g
1835	2105	10	g
1836	2110	10	g
1837	2115	10	g
1838	2120	10	g
1839	2125	10	g
1840	2100	5	g
1841	2105	5	g
1842	2110	5	g
1843	2115	5	g
1844	2120	5	g
1845	2125	5
# 21:30 hr quickie group (complete)
1846	2135	30	g
1847	2140	30	g
1848	2150	30	g
1849	2155	30	g
1850	2130	25	g
1851	2135	25
1852	2140	25	g
1853	2145	25	g
1854	2150	25	g
1855	2155	25	g
1856	2130	20	g
1857	2135	20	g
1858	2140	20
1859	2145	20	g
1860	2150	20
1861	2155	20	g
1862	2130	15	g
1863	2135	15	g
1864	2140	15	g
1865	2145	15
1866	2150	15
1867	2155	15	g
1868	2130	10	g
1869	2135	10	g
1870	2140	10	g
1871	2145	10	g
1872	2150	10	g
1873	2155	10	g
1874	2130	5	g
1875	2135	5	g
1876	2140	5	g
1877	2145	5
1878	2150	5	g
1879	2155	5	g
# 22:00 hr quickie group (complete)
1880	2205	30	g
1881	2210	30
1882	2220	30	g
1883	2225	30	g
1884	2200	25	g
1885	2205	25	g
1886	2210	25	g
1887	2215	25	g
1888	2220	25	g
1889	2225	25
1890	2200	20	g
1891	2205	20	g
1892	2210	20	g
1893	2215	20	g
1894	2220	20	g
1895	2225	20	g
1896	2200	15
1897	2205	15	g
1898	2210	15	g
1899	2215	15
1900	2220	15	g
1901	2225	15	g
1902	2200	10	g
1903	2205	10	g
1904	2210	10	g
1905	2215	10	g
1906	2220	10
1907	2225	10	g
1908	2200	5
1909	2205	5	g
1910	2210	5	g
1911	2215	5	g
1912	2220	5	g
1913	2225	5	g
#
# In the American tables, this was index 192 onwards..
1914	2330	150
1915	2300	150
1916	2230	150
1917	2200	150
1918	2130	150
1919	2100	150
1920	2030	150
1921	2000	150
1922	1930	150
1923	1900	150
1924	1830	150
1925	1800	150
1926	1730	150
1927	1700	150
1928	1630	150
1929	1600	150
1930	1530	150
1931	1500	150
1932	1430	150
1933	1400	150
1934	1330	150
1935	1300	150
1936	1230	150
1937	1200	150
1938	1130	150
1939	1100	150
1940	1030	150
1941	1000	150
1942	930	150
1943	900	150
1944	830	150
1945	800	150
1946	730	150
1947	700	150
1948	630	150
1949	600	150
1950	530	150
1951	500	150
1952	430	150
1953	400	150
1954	330	150
1955	300	150
1956	230	150
1957	200	150
1958	130	150
1959	100	150
1960	30	150
1961	0	150
1962	2330	180
1963	2300	180
1964	2230	180
1965	2200	180
1966	2130	180
1967	2100	180
1968	2030	180
1969	2000	180
1970	1930	180
1971	1900	180
1972	1830	180
1973	1800	180
1974	1730	180
1975	1700	180
1976	1630	180
1977	1600	180
1978	1530	180
1979	1500	180
1980	1430	180
1981	1400	180
1982	1330	180
1983	1300	180
1984	1230	180
1985	1200	180
1986	1130	180
1987	1100	180
1988	1030	180
1989	1000	180
1990	930	180
1991	900	180
1992	830	180
1993	800	180
1994	730	180
1995	700	180
1996	630	180
1997	600	180
1998	530	180
1999	500	180
2000	430	180
2001	400	180
2002	330	180
2003	300	180
2004	230	180
2005	200	180
2006	130	180
2007	100	180
2008	30	180
2009	0	180
2010	2330	210
2011	2300	210
2012	2230	210
2013	2200	210
2014	2130	210
2015	2100	210
2016	2030	210
2017	2000	210
2018	1930	210
2019	1900	210
2020	1830	210
2021	1800	210
2022	1730	210
2023	1700	210
2024	1630	210
2025	1600	210
2026	1530	210
2027	1500	210
2028	1430	210
2029	1400	210
2030	1330	210
2031	1300	210
2032	1230	210
2033	1200	210
2034	1130	210
2035	1100	210
2036	1030	210
2037	1000	210
2038	930	210
2039	900	210
2040	830	210
2041	800	210
2042	730	210
2043	700	210
2044	630	210
2045	600	210
2046	530	210
2047	500	210
# 7-digit codes start here
2048	430	210
2049	400	210
2050	330	210
2051	300	210
2052	230	210
2053	200	210
2054	130	210
2055	100	210
2056	30	210
2057	0	210
2058	2330	240
2059	2300	240
2060	2230	240
2061	2200	240
2062	2130	240
2063	2100	240
2064	2030	240
2065	2000	240
2066	1930	240
2067	1900	240
2068	1830	240
2069	1800	240
2070	1730	240
2071	1700	240
2072	1630	240
2073	1600	240
2074	1530	240
2075	1500	240
2076	1430	240
2077	1400	240
2078	1330	240
2079	1300	240
2080	1230	240
2081	1200	240
2082	1130	240
2083	1100	240
2084	1030	240
2085	1000	240
2086	930	240
2087	900	240
2088	830	240
2089	800	240
2090	730	240
2091	700	240
2092	630	240
2093	600	240
2094	530	240
2095	500	240
2096	430	240
2097	400	240
2098	330	240
2099	300	240
2100	230	240
2101	200	240
2102	130	240
2103	100	240
2104	30	240
2105	0	240
2106	2330	270
2107	2300	270
2108	2230	270
2109	2200	270
2110	2130	270
2111	2100	270
2112	2030	270
2113	2000	270
2114	1930	270
2115	1900	270
2116	1830	270
2117	1800	270
2118	1730	270
2119	1700	270
2120	1630	270
2121	1600	270
2122	1530	270
2123	1500	270
2124	1430	270
2125	1400	270
2126	1330	270
2127	1300	270
2128	1230	270
2129	1200	270
2130	1130	270
2131	1100	270
2132	1030	270
2133	1000	270
2134	930	270
2135	900	270
2136	830	270
2137	800	270
2138	730	270
2139	700	270
2140	630	270
2141	600	270
2142	530	270
2143	500	270
2144	430	270
2145	400	270
2146	330	270
2147	300	270
2148	230	270
2149	200	270
2150	130	270
2151	100	270
2152	30	270
2153	0	270
2154	2330	300
2155	2300	300
2156	2230	300
2157	2200	300
2158	2130	300
2159	2100	300
2160	2030	300
2161	2000	300
2162	1930	300
2163	1900	300
2164	1830	300
2165	1800	300
2166	1730	300
2167	1700	300
2168	1630	300
2169	1600	300
2170	1530	300
2171	1500	300
2172	1430	300
2173	1400	300
2174	1330	300
2175	1300	300
2176	1230	300
2177	1200	300
2178	1130	300
2179	1100	300
2180	1030	300
2181	1000	300
2182	930	300
2183	900	300
2184	830	300
2185	800	300
2186	730	300
2187	700	300
2188	630	300
2189	600	300
2190	530	300
2191	500	300
2192	430	300
2193	400	300
2194	330	300
2195	300	300
2196	230	300
2197	200	300
2198	130	300
2199	100	300
2200	30	300
2201	0	300
